gene_id,species_id,symbol
Bb-comp144308_c0,bb,
Bb-comp144313_c0,bb,
Bb-comp144362_c0,bb,
Bb-comp144395_c0,bb,
Bb-comp144437_c0,bb,
Bb-comp144485_c0,bb,
Bb-comp144497_c0,bb,
Bb-comp14452_c0,bb,
Bb-comp144553_c0,bb,
Bb-comp14455_c0,bb,
Bb-comp14458_c0,bb,
Bb-comp14459_c0,bb,
Bb-comp14460_c0,bb,
Bb-comp144701_c0,bb,
Bb-comp144740_c0,bb,
Bb-comp14488_c0,bb,
Bb-comp144908_c0,bb,
Bb-comp144935_c0,bb,
Bb-comp144966_c0,bb,
Bb-comp144978_c0,bb,
Bb-comp144990_c0,bb,
Bb-comp14502_c0,bb,
Bb-comp145086_c0,bb,
Bb-comp14508_c0,bb,
Bb-comp1450_c0,bb,
Bb-comp145102_c0,bb,
Bb-comp145127_c0,bb,
Bb-comp145159_c0,bb,
Bb-comp145278_c0,bb,
Bb-comp145338_c0,bb,
Bb-comp145399_c0,bb,
Bb-comp145444_c0,bb,
Bb-comp145582_c0,bb,
Bb-comp14566_c0,bb,
Bb-comp145675_c0,bb,
Bb-comp14567_c0,bb,
Bb-comp145700_c0,bb,
Bb-comp145740_c0,bb,
Bb-comp14574_c1,bb,
Bb-comp14576_c0,bb,
Bb-comp145804_c0,bb,
Bb-comp14582_c0,bb,
Bb-comp145844_c0,bb,
Bb-comp145872_c0,bb,
Bb-comp145881_c0,bb,
Bb-comp14590_c0,bb,
Bb-comp14590_c1,bb,
Bb-comp145914_c0,bb,
Bb-comp14608_c0,bb,
Bb-comp146216_c0,bb,
Bb-comp146226_c0,bb,
Bb-comp146289_c0,bb,
Bb-comp146350_c0,bb,
Bb-comp146399_c0,bb,
Bb-comp146408_c0,bb,
Bb-comp14640_c0,bb,
Bb-comp146497_c0,bb,
Bb-comp14650_c0,bb,
Bb-comp14651_c0,bb,
Bb-comp14652_c0,bb,
Bb-comp146578_c0,bb,
Bb-comp146599_c0,bb,
Bb-comp14663_c0,bb,
Bb-comp146668_c0,bb,
Bb-comp146810_c0,bb,
Bb-comp146816_c0,bb,
Bb-comp146844_c0,bb,
Bb-comp1468_c0,bb,
Bb-comp146913_c0,bb,
Bb-comp146938_c0,bb,
Bb-comp146992_c0,bb,
Bb-comp146996_c0,bb,
Bb-comp14699_c0,bb,
Bb-comp14702_c0,bb,
Bb-comp147093_c0,bb,
Bb-comp147095_c0,bb,
Bb-comp14713_c0,bb,
Bb-comp147162_c0,bb,
Bb-comp14726_c0,bb,
Bb-comp14737_c0,bb,
Bb-comp14739_c0,bb,
Bb-comp14747_c0,bb,
Bb-comp14751_c0,bb,
Bb-comp14769_c0,bb,
Bb-comp14771_c0,bb,
Bb-comp147806_c0,bb,
Bb-comp14781_c0,bb,
Bb-comp14785_c0,bb,
Bb-comp14787_c1,bb,
Bb-comp14790_c0,bb,
Bb-comp147966_c0,bb,
Bb-comp148007_c0,bb,
Bb-comp14816_c0,bb,
Bb-comp148189_c0,bb,
Bb-comp14822_c0,bb,
Bb-comp14823_c0,bb,
Bb-comp14826_c0,bb,
Bb-comp148349_c0,bb,
Bb-comp14834_c0,bb,
Bb-comp14855_c0,bb,
Bb-comp148562_c0,bb,
Bb-comp14858_c0,bb,
Bb-comp148615_c0,bb,
Bb-comp148625_c0,bb,
Bb-comp14869_c0,bb,
Bb-comp14876_c0,bb,
Bb-comp14884_c0,bb,
Bb-comp14887_c0,bb,
Bb-comp14889_c0,bb,
Bb-comp148964_c0,bb,
Bb-comp14898_c0,bb,
Bb-comp14901_c1,bb,
Bb-comp14909_c0,bb,
Bb-comp149141_c0,bb,
Bb-comp149240_c0,bb,
Bb-comp14933_c0,bb,
Bb-comp149342_c0,bb,
Bb-comp149344_c0,bb,
Bb-comp149390_c0,bb,
Bb-comp14939_c0,bb,
Bb-comp1493_c0,bb,
Bb-comp149497_c0,bb,
Bb-comp1494_c0,bb,
Bb-comp14966_c0,bb,
Bb-comp14971_c0,bb,
Bb-comp14972_c0,bb,
Bb-comp14973_c0,bb,
Bb-comp149759_c0,bb,
Bb-comp14975_c0,bb,
Bb-comp14977_c0,bb,
Bb-comp149907_c0,bb,
Bb-comp14998_c0,bb,
Bb-comp15004_c0,bb,
Bb-comp15015_c0,bb,
Bb-comp15020_c0,bb,
Bb-comp150222_c0,bb,
Bb-comp15028_c0,bb,
Bb-comp15035_c0,bb,
Bb-comp150366_c0,bb,
Bb-comp15036_c0,bb,
Bb-comp150378_c0,bb,
Bb-comp150400_c0,bb,
Bb-comp150409_c0,bb,
Bb-comp15043_c0,bb,
Bb-comp15048_c0,bb,
Bb-comp15075_c0,bb,
Bb-comp15077_c0,bb,
Bb-comp15088_c0,bb,
Bb-comp150_c0,bb,
Bb-comp151005_c0,bb,
Bb-comp151076_c0,bb,
Bb-comp151113_c0,bb,
Bb-comp15111_c0,bb,
Bb-comp151427_c0,bb,
Bb-comp15143_c0,bb,
Bb-comp151477_c0,bb,
Bb-comp151478_c0,bb,
Bb-comp151492_c0,bb,
Bb-comp15166_c0,bb,
Bb-comp15167_c0,bb,
Bb-comp15183_c0,bb,
Bb-comp15189_c0,bb,
Bb-comp1518_c0,bb,
Bb-comp15194_c0,bb,
Bb-comp15196_c0,bb,
Bb-comp152012_c0,bb,
Bb-comp15201_c1,bb,
Bb-comp15218_c0,bb,
Bb-comp152250_c0,bb,
Bb-comp152260_c0,bb,
Bb-comp15226_c0,bb,
Bb-comp152314_c0,bb,
Bb-comp15232_c0,bb,
Bb-comp152357_c0,bb,
Bb-comp152527_c0,bb,
Bb-comp15252_c0,bb,
Bb-comp15256_c0,bb,
Bb-comp15265_c0,bb,
Bb-comp15279_c0,bb,
Bb-comp152866_c0,bb,
Bb-comp15291_c0,bb,
Bb-comp152927_c0,bb,
Bb-comp152938_c0,bb,
Bb-comp152965_c0,bb,
Bb-comp15296_c0,bb,
Bb-comp153017_c0,bb,
Bb-comp15305_c0,bb,
Bb-comp15311_c0,bb,
Bb-comp153233_c0,bb,
Bb-comp15336_c0,bb,
Bb-comp15339_c0,bb,
Bb-comp153428_c0,bb,
Bb-comp153435_c0,bb,
Bb-comp153439_c0,bb,
Bb-comp15350_c0,bb,
Bb-comp15353_c0,bb,
Bb-comp15364_c0,bb,
Bb-comp153780_c0,bb,
Bb-comp15382_c0,bb,
Bb-comp153924_c0,bb,
Bb-comp15403_c0,bb,
Bb-comp154098_c0,bb,
Bb-comp154102_c0,bb,
Bb-comp15410_c0,bb,
Bb-comp15414_c0,bb,
Bb-comp15421_c0,bb,
Bb-comp15423_c0,bb,
Bb-comp154240_c0,bb,
Bb-comp15430_c0,bb,
Bb-comp15432_c0,bb,
Bb-comp154341_c0,bb,
Bb-comp154360_c0,bb,
Bb-comp15445_c0,bb,
Bb-comp154514_c0,bb,
Bb-comp15462_c0,bb,
Bb-comp154643_c0,bb,
Bb-comp154655_c0,bb,
Bb-comp15470_c0,bb,
Bb-comp15474_c0,bb,
Bb-comp15477_c0,bb,
Bb-comp15483_c0,bb,
Bb-comp15501_c0,bb,
Bb-comp155033_c0,bb,
Bb-comp155078_c0,bb,
Bb-comp15520_c0,bb,
Bb-comp15526_c0,bb,
Bb-comp15538_c0,bb,
Bb-comp15544_c0,bb,
Bb-comp155485_c0,bb,
Bb-comp15548_c0,bb,
Bb-comp15563_c0,bb,
Bb-comp15589_c1,bb,
Bb-comp15598_c0,bb,
Bb-comp156139_c0,bb,
Bb-comp15613_c0,bb,
Bb-comp156182_c0,bb,
Bb-comp15631_c0,bb,
Bb-comp156338_c0,bb,
Bb-comp156348_c0,bb,
Bb-comp15642_c0,bb,
Bb-comp156529_c0,bb,
Bb-comp15653_c0,bb,
Bb-comp15659_c0,bb,
Bb-comp1565_c0,bb,
Bb-comp156685_c0,bb,
Bb-comp15672_c0,bb,
Bb-comp15674_c0,bb,
Bb-comp156818_c0,bb,
Bb-comp156937_c0,bb,
Bb-comp15696_c0,bb,
Bb-comp15701_c0,bb,
Bb-comp15710_c0,bb,
Bb-comp157141_c0,bb,
Bb-comp15733_c0,bb,
Bb-comp15748_c0,bb,
Bb-comp157692_c0,bb,
Bb-comp15769_c0,bb,
Bb-comp15775_c0,bb,
Bb-comp15777_c0,bb,
Bb-comp15785_c0,bb,
Bb-comp15789_c0,bb,
Bb-comp157939_c0,bb,
Bb-comp15794_c0,bb,
Bb-comp15797_c0,bb,
Bb-comp158002_c0,bb,
Bb-comp15804_c0,bb,
Bb-comp158173_c0,bb,
Bb-comp15829_c0,bb,
Bb-comp158317_c0,bb,
Bb-comp158361_c0,bb,
Bb-comp15842_c0,bb,
Bb-comp15846_c0,bb,
Bb-comp15862_c0,bb,
Bb-comp15864_c0,bb,
Bb-comp15869_c0,bb,
Bb-comp158751_c0,bb,
Bb-comp15877_c0,bb,
Bb-comp158893_c0,bb,
Bb-comp15900_c0,bb,
Bb-comp159027_c0,bb,
Bb-comp15904_c0,bb,
Bb-comp15918_c0,bb,
Bb-comp1592_c0,bb,
Bb-comp15930_c0,bb,
Bb-comp15936_c0,bb,
Bb-comp15939_c0,bb,
Bb-comp15956_c0,bb,
Bb-comp15975_c0,bb,
Bb-comp15980_c0,bb,
Bb-comp15983_c0,bb,
Bb-comp15997_c0,bb,
Bb-comp16007_c0,bb,
Bb-comp16012_c0,bb,
Bb-comp16016_c0,bb,
Bb-comp160269_c0,bb,
Bb-comp16026_c0,bb,
Bb-comp16028_c0,bb,
Bb-comp16031_c0,bb,
Bb-comp160356_c0,bb,
Bb-comp160482_c0,bb,
Bb-comp16055_c0,bb,
Bb-comp16062_c0,bb,
Bb-comp16066_c0,bb,
Bb-comp16087_c0,bb,
Bb-comp16103_c0,bb,
Bb-comp16144_c0,bb,
Bb-comp161512_c0,bb,
Bb-comp161536_c0,bb,
Bb-comp161564_c0,bb,
Bb-comp16161_c1,bb,
Bb-comp16165_c0,bb,
Bb-comp16166_c0,bb,
Bb-comp161781_c0,bb,
Bb-comp161791_c0,bb,
Bb-comp16179_c0,bb,
Bb-comp161889_c0,bb,
Bb-comp161907_c0,bb,
Bb-comp16191_c0,bb,
Bb-comp161929_c0,bb,
Bb-comp161951_c0,bb,
Bb-comp161973_c0,bb,
Bb-comp162047_c0,bb,
Bb-comp162097_c0,bb,
Bb-comp162135_c0,bb,
Bb-comp162169_c0,bb,
Bb-comp162243_c0,bb,
Bb-comp162263_c0,bb,
Bb-comp162265_c0,bb,
Bb-comp16231_c0,bb,
Bb-comp162376_c0,bb,
Bb-comp16237_c0,bb,
Bb-comp162461_c0,bb,
Bb-comp16255_c0,bb,
Bb-comp16259_c0,bb,
Bb-comp162666_c0,bb,
Bb-comp1626_c0,bb,
Bb-comp162732_c0,bb,
Bb-comp162802_c0,bb,
Bb-comp16291_c0,bb,
Bb-comp16304_c0,bb,
Bb-comp16307_c0,bb,
Bb-comp163184_c0,bb,
Bb-comp16320_c0,bb,
Bb-comp163250_c0,bb,
Bb-comp1632_c0,bb,
Bb-comp16332_c0,bb,
Bb-comp163414_c0,bb,
Bb-comp16348_c0,bb,
Bb-comp163495_c0,bb,
Bb-comp16349_c0,bb,
Bb-comp163585_c0,bb,
Bb-comp163595_c0,bb,
Bb-comp16374_c0,bb,
Bb-comp16380_c0,bb,
Bb-comp16383_c0,bb,
Bb-comp163885_c0,bb,
Bb-comp163898_c0,bb,
Bb-comp16389_c0,bb,
Bb-comp163918_c0,bb,
Bb-comp16391_c0,bb,
Bb-comp163968_c0,bb,
Bb-comp16403_c0,bb,
Bb-comp164065_c0,bb,
Bb-comp16412_c0,bb,
Bb-comp164203_c0,bb,
Bb-comp164231_c0,bb,
Bb-comp164235_c0,bb,
Bb-comp164319_c0,bb,
Bb-comp16432_c0,bb,
Bb-comp16437_c0,bb,
Bb-comp16448_c0,bb,
Bb-comp16456_c0,bb,
Bb-comp1645_c0,bb,
Bb-comp164621_c0,bb,
Bb-comp164690_c0,bb,
Bb-comp164704_c0,bb,
Bb-comp164705_c0,bb,
Bb-comp164843_c0,bb,
Bb-comp164953_c0,bb,
Bb-comp16495_c0,bb,
Bb-comp16510_c0,bb,
Bb-comp165126_c0,bb,
Bb-comp165155_c0,bb,
Bb-comp165187_c0,bb,
Bb-comp16529_c0,bb,
Bb-comp165339_c0,bb,
Bb-comp16533_c0,bb,
Bb-comp165345_c0,bb,
Bb-comp165355_c0,bb,
Bb-comp16535_c0,bb,
Bb-comp16536_c0,bb,
Bb-comp165380_c0,bb,
Bb-comp165386_c0,bb,
Bb-comp165389_c0,bb,
Bb-comp16539_c0,bb,
Bb-comp1653_c0,bb,
Bb-comp16551_c0,bb,
Bb-comp165520_c0,bb,
Bb-comp165573_c0,bb,
Bb-comp165579_c0,bb,
Bb-comp16557_c0,bb,
Bb-comp165598_c0,bb,
Bb-comp16563_c0,bb,
Bb-comp16565_c0,bb,
Bb-comp165672_c0,bb,
Bb-comp165758_c0,bb,
Bb-comp165792_c0,bb,
Bb-comp165805_c0,bb,
Bb-comp16591_c0,bb,
Bb-comp16602_c0,bb,
Bb-comp166051_c0,bb,
Bb-comp166063_c0,bb,
Bb-comp16606_c0,bb,
Bb-comp16607_c0,bb,
Bb-comp16609_c0,bb,
Bb-comp16615_c0,bb,
Bb-comp166210_c0,bb,
Bb-comp166225_c0,bb,
Bb-comp166229_c0,bb,
Bb-comp166343_c0,bb,
Bb-comp166472_c0,bb,
Bb-comp166507_c0,bb,
Bb-comp16650_c0,bb,
Bb-comp16651_c0,bb,
Bb-comp166531_c0,bb,
Bb-comp166533_c0,bb,
Bb-comp166547_c0,bb,
Bb-comp166562_c0,bb,
Bb-comp166613_c0,bb,
Bb-comp166716_c0,bb,
Bb-comp16682_c0,bb,
Bb-comp16689_c0,bb,
Bb-comp16693_c0,bb,
Bb-comp166960_c0,bb,
Bb-comp16696_c0,bb,
Bb-comp166990_c0,bb,
Bb-comp166_c0,bb,
Bb-comp16701_c0,bb,
Bb-comp167022_c0,bb,
Bb-comp167157_c0,bb,
Bb-comp16715_c0,bb,
Bb-comp167167_c0,bb,
Bb-comp1671_c0,bb,
Bb-comp167220_c0,bb,
Bb-comp167359_c0,bb,
Bb-comp16739_c0,bb,
Bb-comp167430_c0,bb,
Bb-comp16767_c0,bb,
Bb-comp167708_c0,bb,
Bb-comp16772_c0,bb,
Bb-comp167809_c0,bb,
Bb-comp167860_c0,bb,
Bb-comp16787_c0,bb,
Bb-comp168056_c0,bb,
Bb-comp168137_c0,bb,
Bb-comp168386_c0,bb,
Bb-comp168435_c0,bb,
Bb-comp16868_c0,bb,
Bb-comp168702_c0,bb,
Bb-comp16880_c0,bb,
Bb-comp16890_c0,bb,
Bb-comp168915_c0,bb,
Bb-comp168916_c0,bb,
Bb-comp168969_c0,bb,
Bb-comp16896_c0,bb,
Bb-comp169008_c0,bb,
Bb-comp16906_c0,bb,
Bb-comp169071_c0,bb,
Bb-comp169080_c0,bb,
Bb-comp169143_c0,bb,
Bb-comp169161_c0,bb,
Bb-comp169222_c0,bb,
Bb-comp169259_c0,bb,
Bb-comp169324_c0,bb,
Bb-comp169413_c0,bb,
Bb-comp169552_c0,bb,
Bb-comp169684_c0,bb,
Bb-comp16969_c0,bb,
Bb-comp169739_c0,bb,
Bb-comp16974_c0,bb,
Bb-comp169773_c0,bb,
Bb-comp169799_c0,bb,
Bb-comp16984_c0,bb,
Bb-comp16992_c0,bb,
Bb-comp169933_c0,bb,
Bb-comp17000_c0,bb,
Bb-comp170041_c0,bb,
Bb-comp17007_c0,bb,
Bb-comp170127_c0,bb,
Bb-comp17012_c0,bb,
Bb-comp170207_c0,bb,
Bb-comp17021_c0,bb,
Bb-comp170253_c0,bb,
Bb-comp170277_c0,bb,
Bb-comp17028_c0,bb,
Bb-comp17029_c0,bb,
Bb-comp17030_c0,bb,
Bb-comp170318_c0,bb,
Bb-comp17032_c0,bb,
Bb-comp170350_c0,bb,
Bb-comp17041_c0,bb,
Bb-comp17041_c1,bb,
Bb-comp17045_c0,bb,
Bb-comp170493_c0,bb,
Bb-comp170521_c0,bb,
Bb-comp170563_c0,bb,
Bb-comp170710_c0,bb,
Bb-comp170781_c0,bb,
Bb-comp17081_c0,bb,
Bb-comp17089_c0,bb,
Bb-comp170911_c0,bb,
Bb-comp17093_c0,bb,
Bb-comp170961_c0,bb,
Bb-comp17097_c0,bb,
Bb-comp171031_c0,bb,
Bb-comp171072_c0,bb,
Bb-comp171083_c0,bb,
Bb-comp171140_c0,bb,
Bb-comp17116_c0,bb,
Bb-comp17120_c0,bb,
Bb-comp17127_c0,bb,
Bb-comp17128_c0,bb,
Bb-comp171494_c0,bb,
Bb-comp17159_c0,bb,
Bb-comp171671_c0,bb,
Bb-comp171719_c0,bb,
Bb-comp17172_c0,bb,
Bb-comp171804_c0,bb,
Bb-comp171912_c0,bb,
Bb-comp17196_c0,bb,
Bb-comp17198_c0,bb,
Bb-comp172003_c0,bb,
Bb-comp17208_c0,bb,
Bb-comp172141_c0,bb,
Bb-comp17214_c0,bb,
Bb-comp17215_c0,bb,
Bb-comp172255_c0,bb,
Bb-comp172329_c0,bb,
Bb-comp17236_c0,bb,
Bb-comp17244_c0,bb,
Bb-comp172493_c0,bb,
Bb-comp17249_c0,bb,
Bb-comp17257_c0,bb,
Bb-comp172641_c0,bb,
Bb-comp172669_c0,bb,
Bb-comp17283_c0,bb,
Bb-comp17291_c0,bb,
Bb-comp17296_c0,bb,
Bb-comp17298_c0,bb,
Bb-comp17302_c0,bb,
Bb-comp173087_c0,bb,
Bb-comp173113_c0,bb,
Bb-comp173168_c0,bb,
Bb-comp17316_c0,bb,
Bb-comp17321_c0,bb,
Bb-comp173350_c0,bb,
Bb-comp17336_c1,bb,
Bb-comp17338_c0,bb,
Bb-comp173433_c0,bb,
Bb-comp17348_c0,bb,
Bb-comp17352_c0,bb,
Bb-comp173550_c0,bb,
Bb-comp17374_c0,bb,
Bb-comp17377_c0,bb,
Bb-comp17380_c0,bb,
Bb-comp174037_c0,bb,
Bb-comp17415_c0,bb,
Bb-comp17418_c0,bb,
Bb-comp1741_c1,bb,
Bb-comp174228_c0,bb,
Bb-comp17423_c0,bb,
Bb-comp174241_c0,bb,
Bb-comp174260_c0,bb,
Bb-comp17429_c0,bb,
Bb-comp17434_c0,bb,
Bb-comp174402_c0,bb,
Bb-comp174410_c0,bb,
Bb-comp174502_c0,bb,
Bb-comp17456_c0,bb,
Bb-comp17457_c0,bb,
Bb-comp17464_c0,bb,
Bb-comp174715_c0,bb,
Bb-comp17475_c0,bb,
Bb-comp17490_c0,bb,
Bb-comp175098_c0,bb,
Bb-comp175243_c0,bb,
Bb-comp175444_c0,bb,
Bb-comp17551_c0,bb,
Bb-comp17555_c0,bb,
Bb-comp175566_c0,bb,
Bb-comp17562_c0,bb,
Bb-comp17565_c0,bb,
Bb-comp17567_c0,bb,
Bb-comp175754_c0,bb,
Bb-comp17576_c0,bb,
Bb-comp175792_c0,bb,
Bb-comp175913_c0,bb,
Bb-comp175929_c0,bb,
Bb-comp175934_c0,bb,
Bb-comp17596_c0,bb,
Bb-comp175998_c0,bb,
Bb-comp17599_c0,bb,
Bb-comp176097_c0,bb,
Bb-comp176106_c0,bb,
Bb-comp176151_c0,bb,
Bb-comp176192_c0,bb,
Bb-comp17622_c0,bb,
Bb-comp176283_c0,bb,
Bb-comp17638_c0,bb,
Bb-comp17649_c0,bb,
Bb-comp17663_c0,bb,
Bb-comp17669_c0,bb,
Bb-comp176702_c0,bb,
Bb-comp17672_c0,bb,
Bb-comp1767_c0,bb,
Bb-comp176860_c0,bb,
Bb-comp17696_c0,bb,
Bb-comp17703_c1,bb,
Bb-comp177060_c0,bb,
Bb-comp177071_c0,bb,
Bb-comp17709_c0,bb,
Bb-comp1770_c0,bb,
Bb-comp17718_c0,bb,
Bb-comp17720_c0,bb,
Bb-comp177216_c0,bb,
Bb-comp17725_c0,bb,
Bb-comp17731_c0,bb,
Bb-comp17734_c0,bb,
Bb-comp17736_c0,bb,
Bb-comp177419_c0,bb,
Bb-comp17743_c0,bb,
Bb-comp177449_c0,bb,
Bb-comp17744_c0,bb,
Bb-comp177488_c0,bb,
Bb-comp17748_c0,bb,
Bb-comp17749_c0,bb,
Bb-comp17750_c0,bb,
Bb-comp17753_c0,bb,
Bb-comp177540_c0,bb,
Bb-comp17763_c0,bb,
Bb-comp177644_c0,bb,
Bb-comp17771_c0,bb,
Bb-comp17772_c0,bb,
Bb-comp17790_c0,bb,
Bb-comp17805_c0,bb,
Bb-comp17814_c0,bb,
Bb-comp1781_c0,bb,
Bb-comp178272_c0,bb,
Bb-comp1782_c0,bb,
Bb-comp17830_c0,bb,
Bb-comp17832_c0,bb,
Bb-comp17843_c0,bb,
Bb-comp178456_c0,bb,
Bb-comp178509_c0,bb,
Bb-comp178579_c0,bb,
Bb-comp178699_c0,bb,
Bb-comp17869_c0,bb,
Bb-comp178709_c0,bb,
Bb-comp17874_c0,bb,
Bb-comp17877_c0,bb,
Bb-comp17890_c0,bb,
Bb-comp17897_c0,bb,
Bb-comp17908_c0,bb,
Bb-comp179138_c0,bb,
Bb-comp17926_c0,bb,
Bb-comp179291_c0,bb,
Bb-comp179296_c0,bb,
Bb-comp17931_c0,bb,
Bb-comp17933_c0,bb,
Bb-comp179350_c0,bb,
Bb-comp179703_c0,bb,
Bb-comp17972_c0,bb,
Bb-comp17976_c0,bb,
Bb-comp179890_c0,bb,
Bb-comp180009_c0,bb,
Bb-comp18000_c0,bb,
Bb-comp18003_c0,bb,
Bb-comp1800_c0,bb,
Bb-comp180165_c0,bb,
Bb-comp18017_c0,bb,
Bb-comp18026_c1,bb,
Bb-comp180361_c0,bb,
Bb-comp18036_c1,bb,
Bb-comp18041_c0,bb,
Bb-comp180457_c0,bb,
Bb-comp180513_c0,bb,
Bb-comp18051_c0,bb,
Bb-comp180566_c0,bb,
Bb-comp1805_c0,bb,
Bb-comp18074_c0,bb,
Bb-comp180750_c0,bb,
Bb-comp18077_c0,bb,
Bb-comp181000_c0,bb,
Bb-comp18101_c0,bb,
Bb-comp18102_c0,bb,
Bb-comp18103_c0,bb,
Bb-comp181055_c0,bb,
Bb-comp18127_c0,bb,
Bb-comp18135_c0,bb,
Bb-comp18147_c0,bb,
Bb-comp1816_c0,bb,
Bb-comp18176_c1,bb,
Bb-comp181796_c0,bb,
Bb-comp18183_c0,bb,
Bb-comp18205_c0,bb,
Bb-comp18219_c0,bb,
Bb-comp18231_c0,bb,
Bb-comp182386_c0,bb,
Bb-comp18255_c0,bb,
Bb-comp182601_c0,bb,
Bb-comp182656_c0,bb,
Bb-comp18280_c0,bb,
Bb-comp18288_c0,bb,
Bb-comp18293_c0,bb,
Bb-comp182993_c0,bb,
Bb-comp18299_c0,bb,
Bb-comp18309_c0,bb,
Bb-comp18311_c0,bb,
Bb-comp18316_c0,bb,
Bb-comp183270_c0,bb,
Bb-comp18333_c0,bb,
Bb-comp183340_c0,bb,
Bb-comp183344_c0,bb,
Bb-comp18338_c0,bb,
Bb-comp1833_c0,bb,
Bb-comp18340_c0,bb,
Bb-comp18342_c0,bb,
Bb-comp183443_c0,bb,
Bb-comp18344_c0,bb,
Bb-comp1834_c0,bb,
Bb-comp183589_c0,bb,
Bb-comp183739_c0,bb,
Bb-comp18384_c0,bb,
Bb-comp183944_c0,bb,
Bb-comp18402_c0,bb,
Bb-comp18451_c0,bb,
Bb-comp18460_c0,bb,
Bb-comp18487_c0,bb,
Bb-comp18503_c0,bb,
Bb-comp18504_c0,bb,
Bb-comp18521_c0,bb,
Bb-comp18533_c0,bb,
Bb-comp18548_c0,bb,
Bb-comp1854_c0,bb,
Bb-comp185512_c0,bb,
Bb-comp18557_c0,bb,
Bb-comp185580_c0,bb,
Bb-comp18566_c0,bb,
Bb-comp185765_c0,bb,
Bb-comp18586_c0,bb,
Bb-comp18596_c0,bb,
Bb-comp18599_c0,bb,
Bb-comp186115_c0,bb,
Bb-comp186159_c0,bb,
Bb-comp1861_c0,bb,
Bb-comp18632_c0,bb,
Bb-comp18634_c0,bb,
Bb-comp18635_c0,bb,
Bb-comp18659_c0,bb,
Bb-comp18665_c0,bb,
Bb-comp18669_c0,bb,
Bb-comp186702_c0,bb,
Bb-comp18674_c0,bb,
Bb-comp18688_c0,bb,
Bb-comp18691_c0,bb,
Bb-comp186937_c0,bb,
Bb-comp18721_c0,bb,
Bb-comp18729_c0,bb,
Bb-comp187409_c0,bb,
Bb-comp18762_c0,bb,
Bb-comp18764_c0,bb,
Bb-comp187664_c0,bb,
Bb-comp18767_c0,bb,
Bb-comp18771_c0,bb,
Bb-comp18796_c0,bb,
Bb-comp18803_c0,bb,
Bb-comp18810_c0,bb,
Bb-comp18824_c0,bb,
Bb-comp188278_c0,bb,
Bb-comp18835_c0,bb,
Bb-comp18849_c0,bb,
Bb-comp188696_c0,bb,
Bb-comp18878_c0,bb,
Bb-comp18884_c0,bb,
Bb-comp18902_c0,bb,
Bb-comp18903_c0,bb,
Bb-comp189160_c0,bb,
Bb-comp189234_c0,bb,
Bb-comp189571_c0,bb,
Bb-comp18965_c0,bb,
Bb-comp189673_c0,bb,
Bb-comp189724_c0,bb,
Bb-comp189743_c0,bb,
Bb-comp18989_c0,bb,
Bb-comp18992_c0,bb,
Bb-comp189_c1,bb,
Bb-comp190000_c0,bb,
Bb-comp190064_c0,bb,
Bb-comp19012_c0,bb,
Bb-comp19014_c0,bb,
Bb-comp190156_c0,bb,
Bb-comp190158_c0,bb,
Bb-comp19016_c0,bb,
Bb-comp190245_c0,bb,
Bb-comp19024_c0,bb,
Bb-comp19028_c0,bb,
Bb-comp19031_c0,bb,
Bb-comp19036_c0,bb,
Bb-comp19040_c0,bb,
Bb-comp19041_c0,bb,
Bb-comp190420_c0,bb,
Bb-comp19049_c0,bb,
Bb-comp190552_c0,bb,
Bb-comp190574_c0,bb,
Bb-comp19064_c0,bb,
Bb-comp19071_c0,bb,
Bb-comp19072_c0,bb,
Bb-comp190730_c0,bb,
Bb-comp19073_c0,bb,
Bb-comp19078_c0,bb,
Bb-comp19081_c0,bb,
Bb-comp19086_c0,bb,
Bb-comp190871_c0,bb,
Bb-comp190896_c0,bb,
Bb-comp19089_c0,bb,
Bb-comp19100_c0,bb,
Bb-comp19108_c0,bb,
Bb-comp19109_c0,bb,
Bb-comp191100_c0,bb,
Bb-comp19114_c0,bb,
Bb-comp191183_c0,bb,
Bb-comp19118_c0,bb,
Bb-comp191212_c0,bb,
Bb-comp19121_c0,bb,
Bb-comp191235_c0,bb,
Bb-comp19125_c0,bb,
Bb-comp191280_c0,bb,
Bb-comp19128_c0,bb,
Bb-comp191295_c0,bb,
Bb-comp19133_c0,bb,
Bb-comp19137_c0,bb,
Bb-comp1913_c1,bb,
Bb-comp191402_c0,bb,
Bb-comp191458_c0,bb,
Bb-comp191479_c0,bb,
Bb-comp19148_c0,bb,
Bb-comp191504_c0,bb,
Bb-comp19150_c0,bb,
Bb-comp191555_c0,bb,
Bb-comp19157_c0,bb,
Bb-comp19159_c0,bb,
Bb-comp191601_c0,bb,
Bb-comp191603_c0,bb,
Bb-comp19162_c0,bb,
Bb-comp19169_c0,bb,
Bb-comp191730_c0,bb,
Bb-comp191735_c0,bb,
Bb-comp19174_c0,bb,
Bb-comp19177_c0,bb,
Bb-comp191822_c0,bb,
Bb-comp19182_c0,bb,
Bb-comp191841_c0,bb,
Bb-comp191866_c0,bb,
Bb-comp19190_c0,bb,
Bb-comp191938_c0,bb,
Bb-comp19195_c0,bb,
Bb-comp19196_c0,bb,
Bb-comp19199_c0,bb,
Bb-comp19215_c1,bb,
Bb-comp19218_c0,bb,
Bb-comp192193_c0,bb,
Bb-comp19219_c0,bb,
Bb-comp19223_c0,bb,
Bb-comp19230_c0,bb,
